date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:41	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:21:42%20GMT	https://www.palomasouzaoff.com/blog/i-had-creative-burnout	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/blog/i-had-creative-burnout.html	(from https://www.palomasouzaoff.com/blog)
19:21:41	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:21:43%20GMT	https://www.palomasouzaoff.com/blog/execute-on-your-highest-leverage-action	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/blog/execute-on-your-highest-leverage-action.html	(from https://www.palomasouzaoff.com/blog)
19:21:42	242261/242261	---M--	200	added ('OK')	image/png	etag:%222cabd2f14d74ec61528037cdf9c8ecbe%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda24735a1a469b653579b_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda24735a1a469b653579b_image.png	(from https://www.palomasouzaoff.com/blog/lifestyle-design-2021)
19:21:42	278633/278633	---M--	200	added ('OK')	image/png	etag:%22c73c5c0fb66f7730aa6606918bad5bc0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2489041b474b28e61d1_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2489041b474b28e61d1_image.png	(from https://www.palomasouzaoff.com/blog/lifestyle-design-2021)
19:21:43	126024/126024	---M--	200	added ('OK')	image/png	etag:%228d9bda86e1e8e1cac9a6983efe480afc%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda248c2d01015118086d6_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda248c2d01015118086d6_image.png	(from https://www.palomasouzaoff.com/blog/lifestyle-design-2021)
19:21:43	108022/108022	---M--	200	added ('OK')	image/png	etag:%227709240e6486fec11cd03b8fe4b04a6c%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2077da924120b1a5695_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2077da924120b1a5695_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:43	76976/76976	---M--	200	added ('OK')	image/png	etag:%22e360f760aa756380118a199410a5cf33%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207add24771c1299793_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207add24771c1299793_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:45	186336/186336	---M--	200	added ('OK')	image/png	etag:%22a7263b426ecef646312adce5a282b7c5%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2075aaef461a82f7767_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2075aaef461a82f7767_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:45	95231/95231	---M--	200	added ('OK')	image/png	etag:%2290e968dfb40e18812bb363cc5bb7215a%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207d1bfb16050f5cfc6_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207d1bfb16050f5cfc6_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:45	267057/267057	---M--	200	added ('OK')	image/png	etag:%22a0b935f352bea617366ab95046e510d5%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207e3a31003df3e0744_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda207e3a31003df3e0744_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:46	442250/442250	---M--	200	added ('OK')	image/png	etag:%222e4aa0da540dd7b61c396f850d777859%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087da9241a891a5696_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087da9241a891a5696_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:46	135633/135633	---M--	200	added ('OK')	image/png	etag:%22e89286f8a9c04e4c6f2fde30eeb226c6%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087da9241fa81a5697_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087da9241fa81a5697_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:47	190511/190511	---M--	200	added ('OK')	image/png	etag:%22a800d136e3cf1a9bf9a526c0310eb01b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087a96e42eecdae08a_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda2087a96e42eecdae08a_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:47	102598/102598	---M--	200	added ('OK')	image/png	etag:%2217ccd97e92093d5722e1ec95e7f15199%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda208d0238c43b63a3695_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda208d0238c43b63a3695_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:48	189075/189075	---M--	200	added ('OK')	image/png	etag:%225aac9576a1e93b9590fec232d1a6f82f%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda208987e29b76e714b25_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda208987e29b76e714b25_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:48	100236/100236	---M--	200	added ('OK')	image/png	etag:%2275affd3c18e486ae1ac2c1b1fde132a6%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda20867335a4d59a44975_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda20867335a4d59a44975_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:48	79529/79529	---M--	200	added ('OK')	image/png	etag:%22111131a65ff8f7529ba4c017c4939113%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda209102e0b014f478193_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda209102e0b014f478193_image.png	(from https://www.palomasouzaoff.com/blog/how-i-built-malaysians-who-make)
19:21:49	41046/41046	---M--	200	added ('OK')	image/png	etag:%227e0766744f0fa88817f3c1f03f12ece2%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f60650da7d0af9ad4_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f60650da7d0af9ad4_image.png	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:49	225223/225223	---M--	200	added ('OK')	image/png	etag:%2257e662e2a5b14fff8cc2e4e6bcf2eb5c%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f0e41a379bdb12e0b_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f0e41a379bdb12e0b_image.png	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:49	86443/86443	---M--	200	added ('OK')	image/png	etag:%22db5deda9ee20386dd09e3f332be26fe8%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12fd1bfb1ca04f5cef3_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12fd1bfb1ca04f5cef3_image.png	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:49	30148/30148	---M--	200	added ('OK')	image/jpeg	etag:%223bd9975d6d2f3c13373f41f6eba5eb07%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f2113ed68fb968b01_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda12f2113ed68fb968b01_image.jpg	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:51	83522/83522	---M--	200	added ('OK')	image/png	etag:%223c27b5ff40f56874a0ec5fc2d7e59147%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda1308faaef581d25b92d_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda1308faaef581d25b92d_image.png	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:51	64923/64923	---M--	200	added ('OK')	image/jpeg	etag:%220df754898d82ae35dafead324034c67d%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03367335a0bbba44663_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03367335a0bbba44663_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:51	2850519/2850519	---M--	200	added ('OK')	image/gif	etag:%225bf526b0b6a110d47bea42d2a3019a89%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda13160650d23c0af9ad5_image.gif	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda13160650d23c0af9ad5_image.gif	(from https://www.palomasouzaoff.com/blog/native-lottie-animations)
19:21:51	16008/16008	---M--	200	added ('OK')	image/jpeg	etag:%220c1d0210ee6d3868016f151a505e5b2b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda033061e1efa38ac2c5a_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda033061e1efa38ac2c5a_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:52	43704/43704	---M--	200	added ('OK')	image/jpeg	etag:%22964d1ea639a5b0172b086f8e10cd9524%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda033c2d01074b780818e_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda033c2d01074b780818e_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:52	56096/56096	---M--	200	added ('OK')	image/jpeg	etag:%22d335ae2d268a5e8a0f08dcda7860bb02%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03355b05177cd319280_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03355b05177cd319280_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:52	38225/38225	---M--	200	added ('OK')	image/jpeg	etag:%22a144d2803cfc82ebda6d69bf9a5dc707%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda0332b4ab9ddcf4538a7_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda0332b4ab9ddcf4538a7_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:52	37771/37771	---M--	200	added ('OK')	image/jpeg	etag:%220f8a62ebc3e976cd90a5cd9c19629ad0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03482d708924e48a5be_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03482d708924e48a5be_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:53	77768/77768	---M--	200	added ('OK')	image/jpeg	etag:%2268fcd2a43c7c63fa5332e99d9de71db0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda034987e2923507146e1_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda034987e2923507146e1_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:53	262240/262240	---M--	200	added ('OK')	image/png	etag:%228f8ccaef75f2d6264520f749d1b23fe1%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda0340e41a34feab12cfe_image.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda0340e41a34feab12cfe_image.png	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:54	61996/61996	---M--	200	added ('OK')	image/jpeg	etag:%2272a721324a2195b5c269578b217db4a3%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03538f57089fa55f92e_image.jpeg	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/60cda03538f57089fa55f92e_image.jpg	(from https://www.palomasouzaoff.com/blog/hackathon-learnings)
19:21:54	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:21:55%20GMT	https://www.palomasouzaoff.com/topic/ui-ux-design	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/topic/ui-ux-design.html	(from https://www.palomasouzaoff.com/blog)
19:21:54	10498/10498	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22463f6c421ceec5ec7cbd5bde3b823069%22	https://www.palomasouzaoff.com/author/rachel-how	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/author/rachel-how	(from https://www.palomasouzaoff.com/topic/solopreneurship)
19:21:55	170399/170399	---M--	200	added ('OK')	image/png	etag:%22f780a320f33829c37ec359ccc7a7df1a%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda2f71ee94c4a536ecb_img-fave-problem-01.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda2f71ee94c4a536ecb_img-fave-problem-01.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:55	123951/123951	---M--	200	added ('OK')	image/png	etag:%22239140f74c8c2dfc81ee3e0724a8085f%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda1b5805eb6fd7614e0_img-fave-problem-02.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda1b5805eb6fd7614e0_img-fave-problem-02.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:55	115902/115902	---M--	200	added ('OK')	image/png	etag:%225f90ee7b8cb4e4cfa73c777c009d776b%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda293c1fcd9b5a55570_img-fave-problem-03.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda293c1fcd9b5a55570_img-fave-problem-03.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:55	1682975/1682975	---M--	200	added ('OK')	image/png	etag:%227b95e6c3ff04f645ee2b00f28323c50b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/637f7ed44e5809d5efdcd181_RachelHow_2022_Sep.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/637f7ed44e5809d5efdcd181_RachelHow_2022_Sep.png	(from https://www.palomasouzaoff.com/topic/solopreneurship)
19:21:56	100024/100024	---M--	200	added ('OK')	image/png	etag:%221d70cca5c54b3554c84adff61404356f%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda2d0f286c98c6738ff_img-fave-problem-04.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5cda2d0f286c98c6738ff_img-fave-problem-04.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:56	14740/14740	---M--	200	added ('OK')	image/png	etag:%222035370dd7a9863ec523f691a7e91f8a%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d3848cdc87f3cdfbbc8d_fave-app-revamp-problem-statement.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d3848cdc87f3cdfbbc8d_fave-app-revamp-problem-statement.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:56	354155/354155	---M--	200	added ('OK')	image/png	etag:%22c4e4ab6dcc26353b8b915989912c9797%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d416522eea73c98f23da_FaveSEA_Impact.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d416522eea73c98f23da_FaveSEA_Impact.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:56	208895/208895	---M--	200	added ('OK')	image/png	etag:%22e200a5f23298889fd5ef4a7f348e8f38%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d88291f67b7db8b82e26_archetype-01.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d88291f67b7db8b82e26_archetype-01.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:57	195231/195231	---M--	200	added ('OK')	image/png	etag:%22cc5d185c6b54c3990c7faa6c3adfb4c7%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d882726ca70c2233c7b7_archetype-02.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d882726ca70c2233c7b7_archetype-02.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:57	204953/204953	---M--	200	added ('OK')	image/png	etag:%225153b59d88035b640ba3598cfee217ae%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d88317f515e82df4187b_archetype-03.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f5d88317f515e82df4187b_archetype-03.png	(from https://www.palomasouzaoff.com/design/fave-app-redesign)
19:21:57	25231/25231	---M--	200	added ('OK')	image/png	etag:%222d7c90a4361d3a3b544d571aec871aaf%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026dc9645f190658c4b7_fave-lp-impact-02.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026dc9645f190658c4b7_fave-lp-impact-02.png	(from https://www.palomasouzaoff.com/design/fave-landing-page)
19:21:57	19605/19605	---M--	200	added ('OK')	image/png	etag:%22e2632ac947b101f465b07eda7a03b2ac%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026ce05c93849a1e8995_fave-lp-impact-01.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026ce05c93849a1e8995_fave-lp-impact-01.png	(from https://www.palomasouzaoff.com/design/fave-landing-page)
19:21:58	12854/12854	---M--	200	added ('OK')	image/png	etag:%2274feaa6df2ece416bc254418ba413be3%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026c26243b1d5987e8a2_fave-lp-impact-03.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026c26243b1d5987e8a2_fave-lp-impact-03.png	(from https://www.palomasouzaoff.com/design/fave-landing-page)
19:21:58	11450/11450	---M--	200	added ('OK')	image/png	etag:%2258cf6805c10b280fb3029dcbf4c8d7f6%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026cb74696277b8a8bff_fave-lp-impact-04.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/64f6026cb74696277b8a8bff_fave-lp-impact-04.png	(from https://www.palomasouzaoff.com/design/fave-landing-page)
19:21:58	137147/137147	---M--	200	added ('OK')	image/gif	etag:%22c858e7fabf9a42cb70b203cbeb0cee50%22	https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/60cf614c195f0e3b547486ac_MazeLandingPage.gif	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/60cf614c195f0e3b547486ac_MazeLandingPage.gif	(from https://www.palomasouzaoff.com/design/fave-landing-page)
19:21:59	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:00%20GMT	https://www.palomasouzaoff.com/%22https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650be960aab5bdd3341b7118_CleanShot%202023-09-21%20at%20144647-poster-00001.jpg%22	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/_https_/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650be960aab5bdd3341b7118_CleanShot%202023-09-21%20at%20144647-poster-00001.html	(from https://www.palomasouzaoff.com/design)
19:21:59	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:00%20GMT	https://www.palomasouzaoff.com/notes/rss.xml	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/rss.f2.delayed	(from https://www.palomasouzaoff.com/notes/quantity-leads-to-quality)
19:22:20	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:00%20GMT	https://www.palomasouzaoff.com/%22https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650beb6641fecbcd740d15ab_CleanShot%202023-09-21%20at%20150502-poster-00001.jpg%22	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/_https_/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650beb6641fecbcd740d15ab_CleanShot%202023-09-21%20at%20150502-poster-00001.html	(from https://www.palomasouzaoff.com/design)
19:22:21	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:01%20GMT	https://www.palomasouzaoff.com/notes/everyone-needs-a-side-project	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/everyone-needs-a-side-project.html	(from https://www.palomasouzaoff.com/notes)
19:22:21	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:01%20GMT	https://www.palomasouzaoff.com/notes/creativity	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/creativity.html	(from https://www.palomasouzaoff.com/notes)
19:22:21	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:01%20GMT	https://www.palomasouzaoff.com/notes/regret-minimisation	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/regret-minimisation.html	(from https://www.palomasouzaoff.com/notes)
19:22:42	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:23%20GMT	https://www.palomasouzaoff.com/blog/i-had-creative-burnout	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/blog/i-had-creative-burnout.html	(from https://www.palomasouzaoff.com/blog)
19:22:43	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:23%20GMT	https://www.palomasouzaoff.com/blog/execute-on-your-highest-leverage-action	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/blog/execute-on-your-highest-leverage-action.html	(from https://www.palomasouzaoff.com/blog)
19:22:43	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:23%20GMT	https://www.palomasouzaoff.com/topic/ui-ux-design	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/topic/ui-ux-design.html	(from https://www.palomasouzaoff.com/blog)
19:22:43	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:24%20GMT	https://www.palomasouzaoff.com/%22https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650be960aab5bdd3341b7118_CleanShot%202023-09-21%20at%20144647-poster-00001.jpg%22	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/_https_/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650be960aab5bdd3341b7118_CleanShot%202023-09-21%20at%20144647-poster-00001.html	(from https://www.palomasouzaoff.com/design)
19:23:05	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:45%20GMT	https://www.palomasouzaoff.com/%22https://cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650beb6641fecbcd740d15ab_CleanShot%202023-09-21%20at%20150502-poster-00001.jpg%22	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/_https_/cdn.prod.website-files.com/60c5f64abe141da7260da0b9/650beb6641fecbcd740d15ab_CleanShot%202023-09-21%20at%20150502-poster-00001.html	(from https://www.palomasouzaoff.com/design)
19:23:05	0/-1	---M--	502	error ('')			https://www.palomasouzaoff.com/notes/rss.xml	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/rss.html	(from https://www.palomasouzaoff.com/notes/quantity-leads-to-quality)
19:23:05	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:45%20GMT	https://www.palomasouzaoff.com/notes/everyone-needs-a-side-project	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/everyone-needs-a-side-project.html	(from https://www.palomasouzaoff.com/notes)
19:23:05	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:45%20GMT	https://www.palomasouzaoff.com/notes/creativity	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/creativity.html	(from https://www.palomasouzaoff.com/notes)
19:23:05	6370/6370	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2022%20Jul%202025%2022:22:46%20GMT	https://www.palomasouzaoff.com/notes/regret-minimisation	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/regret-minimisation.html	(from https://www.palomasouzaoff.com/notes)
19:23:05	0/-1	---M--	502	error ('')			https://www.palomasouzaoff.com/notes/rss.xml	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/notes/rss.html	(from https://www.palomasouzaoff.com/notes/quantity-leads-to-quality)
